"SPEI_timescale","water_class","SPEI_value","month_f","site_name","spei_ecosystem","predicted_WUE_T","predicted_se","predicted_lower","predicted_upper","predicted_near_normal_WUE_T","predicted_change","predicted_pct_change","predicted_lower_pct","predicted_upper_pct","impact_class_10pct"
"SPEI_12","Freshwater",1.60709432774142,"7","US-A03","SPEI_12__Freshwater",4.21918897065573,0.684519877949211,2.87753000987528,5.56084793143619,4.21957016391976,-0.000381193264028745,-0.00903393590390345,-31.805138957514,31.7870710857062,"No meaningful change"
"SPEI_24","Freshwater",1.60709432774142,"7","US-A03","SPEI_24__Freshwater",4.21652018028155,0.684677711245702,2.87455186623998,5.55848849432313,4.22053295499704,-0.00401277471548767,-0.0950774406520534,-31.8912588317417,31.7011039504376,"No meaningful change"
"SPEI_36","Freshwater",1.60709432774142,"7","US-A03","SPEI_36__Freshwater",4.21872246418416,0.684547353647881,2.87700965103431,5.56043527733401,4.21970971318329,-0.0009872489991265,-0.0233961354270916,-31.8197258440335,31.7729335731793,"No meaningful change"
"SPEI_48","Freshwater",1.60709432774142,"7","US-A03","SPEI_48__Freshwater",4.21893757008462,0.684558715567102,2.8772024875731,5.56067265259614,4.21964494790908,-0.000707377824459066,-0.0167639181303533,-31.8141094075033,31.7805815712426,"No meaningful change"
"SPEI_1","Saline",1.60709432774142,"7","US-A03","SPEI_1__Saline",3.7956403310542,0.789840798465304,2.2475523660622,5.34372829604619,3.79571448215135,-7.4151097157138e-05,-0.0019535478104536,-40.7871067059733,40.7831996103524,"No meaningful change"
"SPEI_3","Saline",1.60709432774142,"7","US-A03","SPEI_3__Saline",3.79577580608879,0.789768167988558,2.24783019683122,5.34372141534637,3.79581271083288,-3.69047440837988e-05,-0.000972248814554952,-40.7813196258042,40.7793751281751,"No meaningful change"
"SPEI_6","Saline",1.60709432774142,"7","US-A03","SPEI_6__Saline",4.06217095747939,0.806510646637878,2.48141009006915,5.64293182488963,3.72785187663226,0.334319080847139,8.96814283160743,-33.4359257774249,51.3722114406398,"No meaningful change"
"SPEI_12","Saline",1.60709432774142,"7","US-A03","SPEI_12__Saline",3.79625307387777,0.789746237954591,2.24835044748677,5.34415570026877,3.79590600007587,0.000347073801894915,0.00914337188244328,-40.7690694279092,40.7873561716741,"No meaningful change"
"SPEI_24","Saline",1.60709432774142,"7","US-A03","SPEI_24__Saline",3.81054181719121,0.790882762462503,2.2604116027647,5.36067203161771,3.79486170186332,0.0156801153278878,0.413193327182087,-40.4349412350175,41.2613278893816,"No meaningful change"
"SPEI_36","Saline",1.60709432774142,"7","US-A03","SPEI_36__Saline",3.85553017571643,0.79412813861421,2.29903902403258,5.41202132740028,3.78973207975865,0.0657980959577746,1.73622025443986,-39.3350512477655,42.8074917566452,"No meaningful change"
"SPEI_48","Saline",1.60709432774142,"7","US-A03","SPEI_48__Saline",3.79658878239691,0.789815128043055,2.24855113143252,5.34462643336129,3.79598202691605,0.000606755480858645,0.0159841505190579,-40.7649689727509,40.7969372737891,"No meaningful change"
"SPEI_1","Upland",1.64133373966513,"7","US-A03","SPEI_1__Upland",5.28627266739264,0.582717741925301,4.14414589321905,6.42839944156623,5.48919319302184,-0.202920525629197,-3.69672770648992,-24.503551842786,17.1100964298062,"No meaningful change"
"SPEI_3","Upland",1.64133373966513,"7","US-A03","SPEI_3__Upland",5.30881759705982,0.593334588808312,4.14588180299553,6.47175339112412,5.38809641457018,-0.0792788175103549,-1.47136968997017,-23.0547955343843,20.112056154444,"No meaningful change"
"SPEI_6","Upland",1.64133373966513,"7","US-A03","SPEI_6__Upland",5.12024420211958,0.591276368452459,3.96134251995276,6.2791458842864,5.44677574908028,-0.326531546960701,-5.99495117851763,-27.2717897258455,15.2818873688102,"No meaningful change"
"SPEI_12","Upland",1.64133373966513,"7","US-A03","SPEI_12__Upland",5.16006541203669,0.581830400949565,4.01967782617554,6.30045299789783,5.4960425846593,-0.335977172622608,-6.11307440667211,-26.8623238583453,14.6361750450011,"No meaningful change"
"SPEI_24","Upland",1.64133373966513,"7","US-A03","SPEI_24__Upland",5.0107147309245,0.582173100074901,3.86965545477769,6.15177400707131,5.49325156310849,-0.482536832183986,-8.78417503077051,-29.5561943537143,11.9878442921733,"No meaningful change"
"SPEI_36","Upland",1.64133373966513,"7","US-A03","SPEI_36__Upland",5.13429673782079,0.580963712398113,3.99560786152049,6.2729856141211,5.50528577568923,-0.370989037868434,-6.73877892963673,-27.4223351099287,13.9447772506552,"No meaningful change"
"SPEI_48","Upland",1.64133373966513,"7","US-A03","SPEI_48__Upland",5.25184008611839,0.58010565385687,4.11483300455892,6.38884716767785,5.50702674358798,-0.255186657469589,-4.63383726557551,-25.2803155650194,16.0126410338684,"No meaningful change"
"SPEI_1","Freshwater",1.64133373966513,"7","US-A03","SPEI_1__Freshwater",4.21880820451515,0.684580440362153,2.87703054140533,5.56058586762497,4.21954140936123,-0.000733204846074642,-0.0173764107267201,-31.8165112677288,31.7817584462753,"No meaningful change"
"SPEI_3","Freshwater",1.64133373966513,"7","US-A03","SPEI_3__Freshwater",4.21958935272182,0.684546298262962,2.87787860812641,5.56130009731722,4.21951351065009,7.58420717241748e-05,0.00179741270013116,-31.7959617651984,31.7995565905986,"No meaningful change"
"SPEI_6","Freshwater",1.64133373966513,"7","US-A03","SPEI_6__Freshwater",4.21893214866519,0.684557189962535,2.87720005633862,5.56066424099176,4.21959154835205,-0.000659399686855799,-0.0156270975353841,-31.8133041227105,31.7820499276397,"No meaningful change"
"SPEI_12","Freshwater",1.64133373966513,"7","US-A03","SPEI_12__Freshwater",4.21918185412065,0.684521603276119,2.87751951169946,5.56084419654184,4.21957016391976,-0.000388309799110864,-0.00920259135471146,-31.8053877547946,31.7869825720852,"No meaningful change"
"SPEI_24","Freshwater",1.64133373966513,"7","US-A03","SPEI_24__Freshwater",4.21644057652035,0.684686009316718,2.87445599825958,5.55842515478111,4.22053295499704,-0.00409237847669353,-0.0969635475028863,-31.8935302979622,31.6996032029564,"No meaningful change"
"SPEI_36","Freshwater",1.64133373966513,"7","US-A03","SPEI_36__Freshwater",4.21870451962589,0.68455022706948,2.87698607456971,5.56042296468207,4.21970971318329,-0.00100519355739159,-0.0238213911789039,-31.8202845664623,31.7726417841045,"No meaningful change"
"SPEI_48","Freshwater",1.64133373966513,"7","US-A03","SPEI_48__Freshwater",4.21892493556885,0.684562076672725,2.87718326529031,5.56066660584739,4.21964494790908,-0.000720012340228671,-0.0170633394306185,-31.8145649501622,31.7804382713009,"No meaningful change"
"SPEI_1","Saline",1.64133373966513,"7","US-A03","SPEI_1__Saline",3.79565402874523,0.789846542396694,2.24755480564771,5.34375325184275,3.79571448215135,-6.04534061259265e-05,-0.00159267527655722,-40.7870424338707,40.7838570833176,"No meaningful change"
"SPEI_3","Saline",1.64133373966513,"7","US-A03","SPEI_3__Saline",3.79578329170783,0.789771636116519,2.24783088491945,5.3437356984962,3.79581271083288,-2.94191250498343e-05,-0.000775041533684606,-40.7813014982441,40.7797514151767,"No meaningful change"
"SPEI_6","Saline",1.64133373966513,"7","US-A03","SPEI_6__Saline",4.07131113987361,0.807436048904066,2.48873648402164,5.65388579572558,3.72785187663226,0.343459263241351,9.21332913988074,-33.2393945257835,51.666052805545,"No meaningful change"
"SPEI_12","Saline",1.64133373966513,"7","US-A03","SPEI_12__Saline",3.79625921797262,0.789749115760954,2.24835095108115,5.34416748486409,3.79590600007587,0.000353217896751357,0.00930523297321631,-40.7690561611322,40.7876666270786,"No meaningful change"
"SPEI_24","Saline",1.64133373966513,"7","US-A03","SPEI_24__Saline",3.81085120148358,0.790936092512941,2.26061646015821,5.36108594280894,3.79486170186332,0.0159894996202548,0.42134604305616,-40.4295429515067,41.272235037619,"No meaningful change"
"SPEI_36","Saline",1.64133373966513,"7","US-A03","SPEI_36__Saline",3.856539859936,0.794304621705145,2.29970280139392,5.41337691847808,3.78973207975865,0.0668077801773457,1.76286288242308,-39.3175360950484,42.8432618598946,"No meaningful change"
"SPEI_48","Saline",1.64133373966513,"7","US-A03","SPEI_48__Saline",3.79659639641378,0.789820487656393,2.24854824060725,5.3446445522203,3.79598202691605,0.000614369497728973,0.0161847314706098,-40.7650451276234,40.7974145905646,"No meaningful change"
"SPEI_1","Upland",1.67557315158884,"7","US-A03","SPEI_1__Upland",5.28370459594494,0.583401413780441,4.14023782493527,6.4271713669546,5.48919319302184,-0.205488597076896,-3.7435118395564,-24.5747475202991,17.0877238411863,"No meaningful change"
"SPEI_3","Upland",1.67557315158884,"7","US-A03","SPEI_3__Upland",5.32238886644096,0.594769555421617,4.15664053781459,6.48813719506733,5.38809641457018,-0.0657075481292164,-1.21949466144544,-22.855119545106,20.4161302222151,"No meaningful change"
"SPEI_6","Upland",1.67557315158884,"7","US-A03","SPEI_6__Upland",5.1170059668549,0.592594802498713,3.95552015395742,6.27849177975237,5.44677574908028,-0.329769782225387,-6.05440351167515,-27.378685369499,15.2698783461487,"No meaningful change"
"SPEI_12","Upland",1.67557315158884,"7","US-A03","SPEI_12__Upland",5.15306837408647,0.582345669804684,4.01167086126929,6.29446588690365,5.4960425846593,-0.342974210572821,-6.24038488220852,-27.0080098639196,14.5272400995025,"No meaningful change"
"SPEI_24","Upland",1.67557315158884,"7","US-A03","SPEI_24__Upland",5.00066295175865,0.582699760335238,3.85857142150158,6.14275448201571,5.49325156310849,-0.49258861134984,-8.9671591714088,-29.7579698076285,11.8236514648109,"No meaningful change"
"SPEI_36","Upland",1.67557315158884,"7","US-A03","SPEI_36__Upland",5.12657263610201,0.581454791259424,3.98692124523354,6.26622402697048,5.50528577568923,-0.378713139587214,-6.87908230412983,-27.5801219468139,13.8219573385542,"No meaningful change"
"SPEI_48","Upland",1.67557315158884,"7","US-A03","SPEI_48__Upland",5.24652777974746,0.580570910250292,4.10860879565689,6.38444676383804,5.50702674358798,-0.260498963840513,-4.73030141253302,-25.3933386025284,15.9327357774623,"No meaningful change"
"SPEI_1","Freshwater",1.67557315158884,"7","US-A03","SPEI_1__Freshwater",4.21879471631629,0.684584201301541,2.87700968176527,5.56057975086731,4.21954140936123,-0.000746693044932911,-0.0176960710298124,-31.8170056257178,31.7816134836582,"No meaningful change"
"SPEI_3","Freshwater",1.67557315158884,"7","US-A03","SPEI_3__Freshwater",4.21958955486137,0.684548815436489,2.87787387660585,5.56130523311689,4.21951351065009,7.60442112808235e-05,0.00180220328928648,-31.7960738994656,31.7996783060442,"No meaningful change"
"SPEI_6","Freshwater",1.67557315158884,"7","US-A03","SPEI_6__Freshwater",4.2189187168709,0.684560377189487,2.87718037757951,5.5606570561623,4.21959154835205,-0.000672831481145053,-0.0159454173095931,-31.8137704891559,31.7818796545367,"No meaningful change"
"SPEI_12","Freshwater",1.67557315158884,"7","US-A03","SPEI_12__Freshwater",4.2191748032051,0.684523366176254,2.87750900549964,5.56084060091056,4.21957016391976,-0.000395360714661841,-0.00936969168192647,-31.8056367422367,31.7868973588728,"No meaningful change"
"SPEI_24","Freshwater",1.67557315158884,"7","US-A03","SPEI_24__Freshwater",4.21636207220919,0.684694480324637,2.8743608907729,5.55836325364548,4.22053295499704,-0.00417088278785283,-0.0988236043250076,-31.8957837452802,31.6981365366302,"No meaningful change"
"SPEI_36","Freshwater",1.67557315158884,"7","US-A03","SPEI_36__Freshwater",4.21868683223766,0.684553160004455,2.87696263862893,5.56041102584639,4.21970971318329,-0.00102288094562564,-0.0242405524349207,-31.8208399587139,31.772358853844,"No meaningful change"
"SPEI_48","Freshwater",1.67557315158884,"7","US-A03","SPEI_48__Freshwater",4.21891250367231,0.684565506776815,2.87716411038975,5.56066089695486,4.21964494790908,-0.00073244423677199,-0.0173579589234144,-31.8150188959513,31.7803029781045,"No meaningful change"
"SPEI_1","Saline",1.67557315158884,"7","US-A03","SPEI_1__Saline",3.79566801808876,0.78985235362954,2.24755740497486,5.34377863120266,3.79571448215135,-4.64640625894575e-05,-0.00122411901126774,-40.7869739532942,40.7845257152717,"No meaningful change"
"SPEI_3","Saline",1.67557315158884,"7","US-A03","SPEI_3__Saline",3.79579095720058,0.789775151505315,2.24783166025016,5.343750254151,3.79581271083288,-2.17536322977274e-05,-0.00057309551221125,-40.7812810722966,40.7801348812721,"No meaningful change"
"SPEI_6","Saline",1.67557315158884,"7","US-A03","SPEI_6__Saline",4.08039190142668,0.808395281127344,2.49593715041709,5.66484665243627,3.72785187663226,0.352540024794426,9.45692147813854,-33.0462359284533,51.9600788847303,"No meaningful change"
"SPEI_12","Saline",1.67557315158884,"7","US-A03","SPEI_12__Saline",3.79626527099569,0.789752039513148,2.24835127354992,5.34417926844146,3.79590600007587,0.000359270919819465,0.00946469485314664,-40.7690476659595,40.7879770556658,"No meaningful change"
"SPEI_24","Saline",1.67557315158884,"7","US-A03","SPEI_24__Saline",3.81115905330302,0.790990535226284,2.2608176042595,5.36150050234653,3.79486170186332,0.0162973514396954,0.429458376090311,-40.4242425185242,41.2831592707048,"No meaningful change"
"SPEI_36","Saline",1.67557315158884,"7","US-A03","SPEI_36__Saline",3.85752185913845,0.79448439946776,2.30033243618164,5.41471128209526,3.78973207975865,0.0677897793797988,1.78877498337866,-39.3009218654808,42.8784718322382,"No meaningful change"
"SPEI_48","Saline",1.67557315158884,"7","US-A03","SPEI_48__Saline",3.79660383293073,0.789825933879522,2.24854500252686,5.34466266333459,3.79598202691605,0.000621806014679649,0.0163806364274285,-40.765130430461,40.7978917033159,"No meaningful change"
"SPEI_1","Upland",1.70981256351255,"7","US-A03","SPEI_1__Upland",5.28117483457611,0.584110558105045,4.13631814069022,6.426031528462,5.48919319302184,-0.208018358445722,-3.78959805441292,-24.6461548129051,17.0669587040793,"No meaningful change"
"SPEI_3","Upland",1.70981256351255,"7","US-A03","SPEI_3__Upland",5.33625291615818,0.596287210483796,4.16752998360994,6.50497584870642,5.38809641457018,-0.0518434984120013,-0.962185796672256,-22.6530176345704,20.7286460412259,"No meaningful change"
"SPEI_6","Upland",1.70981256351255,"7","US-A03","SPEI_6__Upland",5.11386067151029,0.593978546218792,3.94966272092145,6.27805862209912,5.44677574908028,-0.332915077569997,-6.11214951572427,-27.4862248259739,15.2619257945254,"No meaningful change"
"SPEI_12","Upland",1.70981256351255,"7","US-A03","SPEI_12__Upland",5.14607153159128,0.582871184067463,4.00364401081905,6.28849905236351,5.4960425846593,-0.349971053068015,-6.36769180145845,-27.1540576851764,14.4186740822595,"No meaningful change"
"SPEI_24","Upland",1.70981256351255,"7","US-A03","SPEI_24__Upland",4.99061122177144,0.58323675135072,3.84746718912403,6.13375525441885,5.49325156310849,-0.502640341337048,-9.15014241679143,-29.9601129691056,11.6598281355227,"No meaningful change"
"SPEI_36","Upland",1.70981256351255,"7","US-A03","SPEI_36__Upland",5.11884877564599,0.581955873250895,3.97821526407424,6.25948228721775,5.50528577568923,-0.386437000043236,-7.019381296239,-27.7382605342374,13.6994979417594,"No meaningful change"
"SPEI_48","Upland",1.70981256351255,"7","US-A03","SPEI_48__Upland",5.2412156947701,0.581045868812655,4.1023657918973,6.3800655976429,5.50702674358798,-0.265811048817877,-4.82676153928924,-25.5067029286933,15.8531798501149,"No meaningful change"
"SPEI_1","Freshwater",1.70981256351255,"7","US-A03","SPEI_1__Freshwater",4.21878132261609,0.684588025541514,2.87698879255472,5.56057385267745,4.21954140936123,-0.000760086745140498,-0.0180134917850128,-31.8175006845056,31.7814737009356,"No meaningful change"
"SPEI_3","Freshwater",1.70981256351255,"7","US-A03","SPEI_3__Freshwater",4.21958973836385,0.684551376753673,2.87786903992665,5.56131043680105,4.21951351065009,7.62277137615897e-05,0.00180655219065397,-31.7961885259311,31.7998016303124,"No meaningful change"
"SPEI_6","Freshwater",1.70981256351255,"7","US-A03","SPEI_6__Freshwater",4.21890538848206,0.684563627616334,2.87716067835405,5.56065009861008,4.21959154835205,-0.00068615986998477,-0.0162612864805066,-31.8142373406327,31.7817147676717,"No meaningful change"
"SPEI_12","Freshwater",1.70981256351255,"7","US-A03","SPEI_12__Freshwater",4.21916781502636,0.684525167684787,2.87749848636417,5.56083714368854,4.21957016391976,-0.000402348893404181,-0.00953530520346697,-31.805886036242,31.786815425835,"No meaningful change"
"SPEI_24","Freshwater",1.70981256351255,"7","US-A03","SPEI_24__Freshwater",4.21628462719528,0.684703133087862,2.87426648634307,5.55830276804749,4.22053295499704,-0.0042483278017631,-0.10065856248636,-31.8980205345871,31.6967034096144,"No meaningful change"
"SPEI_36","Freshwater",1.70981256351255,"7","US-A03","SPEI_36__Freshwater",4.21866939134619,0.684556154793473,2.87693932795098,5.5603994547414,4.21970971318329,-0.00104032183709624,-0.0246538721335746,-31.8213923824475,31.7720846381804,"No meaningful change"
"SPEI_48","Freshwater",1.70981256351255,"7","US-A03","SPEI_48__Freshwater",4.2189002655522,0.68456900807581,2.87714500972361,5.56065552138079,4.21964494790908,-0.000744682356877746,-0.0176479861711292,-31.8154715564565,31.7801755841142,"No meaningful change"
"SPEI_1","Saline",1.70981256351255,"7","US-A03","SPEI_1__Saline",3.7956822796876,0.78985823793544,2.24756013333414,5.34380442604107,3.79571448215135,-3.22024637480212e-05,-0.000848390043546408,-40.7869020733019,40.7852052932148,"No meaningful change"
"SPEI_3","Saline",1.70981256351255,"7","US-A03","SPEI_3__Saline",3.79579879159007,0.789778717147927,2.24783250598013,5.3437650772,3.79581271083288,-1.39192428112445e-05,-0.000366699936788775,-40.7812587916934,40.7805253918198,"No meaningful change"
